,titre,link,speech_type,prenom,nom,date,theme,fonct,unique_id
579,"Interview de M. Marc Fesneau, ministre chargé des relations avec le Parlement, à Radio Classique le 8 novembre 2019, sur la mise en œuvre de la réforme des retraites et des quotas économiques pour l'immigration.",https://www.vie-publique.fr/discours/272246-marc-fesneau-8102019-reforme-retraites-immigration-professionnelle,Interview,Marc,Fesneau,2019-11-08T12:00:00Z,SOCIÉTÉ,Ministre chargé des relations avec le Parlement,272246
580,"Interview de Mme Emmanuelle Wargon, secrétaire d'État auprès de la ministre de la transition écologique et solidaire, à RMC le 8 novembre 2019, sur l'abandon du projet Europa City dans la ZAC du Tiangle de Gonesse.",https://www.vie-publique.fr/discours/272351-emmanuelle-wargon-8112019-abandon-europa-city-zac-triangle-gonesse,Interview,Emmanuelle,Wargon,2019-11-08T12:00:00Z,SOCIÉTÉ,Secrétaire d'État auprès de la ministre de la transition écologique et solidaire,272351
581,"Déclaration de M. Bruno Le Maire, ministre de l'économie et des finances, sur une politique économique au niveau européen, à Bruxelles le 8 novembre 2019.",https://www.vie-publique.fr/discours/271767-bruno-le-maire-08112019-politique-economique,Déclaration,Bruno,Le Maire,2019-11-08T12:00:00Z,ECONOMIE,Ministre de l'économie et des finances,271767
582,"Déclaration de Mme Florence Parly, ministre des armées, sur l'Établissement logistique du commissariat des Armées de nouvelle génération, à Châtres le 8 novembre 2019.",https://www.vie-publique.fr/discours/271903-florence-parly-08112019-equipement-militaire,Déclaration,Florence,Parly,2019-11-08T12:00:00Z,INTERNATIONAL,Ministre des armées,271903
583,"Interview de M. Christophe Castaner, ministre de l'intérieur, à France Bleu Occitanie le 8 novembre 2019, sur les pompiers, les violences urbaines, la police et les municipales de 2020.",https://www.vie-publique.fr/discours/271842-christophe-castaner-08112019-pompier,Interview,Christophe,Castaner,2019-11-08T12:00:00Z,SOCIÉTÉ,Ministre de l'intérieur,271842
584,"Interview de Mme Agnès Buzyn, ministre des solidarités et de la santé, sur l'aide médicale d'État (AME) et la crise des hôpitaux, à Paris le 7 novembre 2019.",https://www.vie-publique.fr/discours/272064-agnes-buzyn-7112019-aide-medicale-detat-ame-crise-des-hopitaux,Interview,Agnès,Buzyn,2019-11-07T12:00:00Z,SOCIÉTÉ,Ministre des solidarités et de la santé,272064
585,"Déclaration de Mme Élisabeth Borne, ministre de la transition écologique et solidaire, sur le projet Europacity, les enjeux liés aux friches et la protection de la biodiversité, à Paris le 7 novembre 2019.",https://www.vie-publique.fr/discours/272422-elisabeth-borne-7112019-europacity-friches-biodiversite,Déclaration,Elisabeth,Borne,2019-11-07T12:00:00Z,SOCIÉTÉ,Ministre de la transition écologique et solidaire,272422
586,"Interview de M. Jean-Michel Blanquer, ministre de l'éducation nationale et de la jeunesse, à France 2 le 7 novembre 2019, sur les conditions de travail des enseignants et le harcèlement scolaire.",https://www.vie-publique.fr/discours/272157-jean-michel-blanquer-7112019-enseignants-harcelement-scolaire,Interview,Jean-Michel,Blanquer,2019-11-07T12:00:00Z,SOCIÉTÉ,Ministre de l'éducation nationale et de la jeunesse,272157
587,"Déclaration de M. Franck Riester, ministre de la culture, sur le cinéma français et le projet de loi sur l'audiovisuel, le 7 novembre 2019.",https://www.vie-publique.fr/discours/272316-franck-riester-7112019-cinema-francais-projet-de-loi-audiovisuel,Déclaration,Franck,Riester,2019-11-07T12:00:00Z,SOCIÉTÉ,ministre de la culture,272316
588,"Déclaration de M. Julien Denormandie, ministre chargé de la ville et du logement, sur le projet de loi de finances pour 2020 relatif à la cohésion des territoires, à l'Assemblée nationale le 7 novembre 2019.",https://www.vie-publique.fr/discours/271838-julien-denormandie-07112019-cohesion-des-territoires,Déclaration,Julien,Denormandie,2019-11-07T12:00:00Z,SOCIÉTÉ,Ministre chargé de la ville et du logement,271838
589,"Déclaration de M. Jean-Yves Le Drian, ministre de l'Europe et des affaires étrangères, sur la lutte contre le financement du terrorisme, à Melbourne le 7 novembre 2019.",https://www.vie-publique.fr/discours/271834-jean-yves-le-drian-07112013-terrorisme,Déclaration,Jean-Yves,Le Drian,2019-11-07T12:00:00Z,SOCIÉTÉ,Ministre de l'Europe et des affaires étrangères,271834
590,"Déclaration de M. Jean-Baptiste Lemoyne, secrétaire d'Etat auprès du ministre de l'Europe et des affaires étrangères, sur les relations entre la France et les pays riverains de l'océan Indien, à Abou Dabi le 7 novembre 2019.",https://www.vie-publique.fr/discours/271764-jean-baptiste-lemoyne-07112019-france-ocean-indien,Déclaration,Jean-Baptiste,Lemoyne,2019-11-07T12:00:00Z,INTERNATIONAL,Secrétaire d'État auprès du ministre de l'Europe et des affaires étrangères,271764
591,"Déclaration de M. Bruno Le Maire, ministre de l'économie et des finances, sur la privatisation de La Française des Jeux, à Boulogne le 7 novembre 2019.",https://www.vie-publique.fr/discours/271763-bruno-le-maire-07112019-la-francaise-des-jeux,Déclaration,Bruno,Le Maire,2019-11-07T12:00:00Z,ECONOMIE,Ministre de l'économie et des finances,271763
592,"Interview de M. Christophe Castaner, ministre de l'intérieur, à France Info le 7 novembre 2019, sur la politique de l'immigration, l'islam et les violences sexuelles.",https://www.vie-publique.fr/discours/271835-christophe-castaner-07112019-politique-de-limmigration,Interview,Christophe,Castaner,2019-11-07T12:00:00Z,SOCIÉTÉ,Ministre de l'intérieur Marc Fauvelle,271835
593,"Déclaration de M. Christophe Castaner, ministre de l'intérieur, en hommage aux soldats musulmans morts pour la France, à Paris le 7 novembre 2019.",https://www.vie-publique.fr/discours/271840-christophe-castaner-07112019-musulman,Déclaration,Christophe,Castaner,2019-11-07T12:00:00Z,INTERNATIONAL,Ministre de l'intérieur,271840
594,"Déclaration de Mme Muriel Pénicaud, ministre du travail, sur la mission ""travail et emploi"" du projet de loi de finances pour 2020, à l'Assemblée nationale le 6 novembre 2019.",https://www.vie-publique.fr/discours/271990-muriel-penicaud-6112019-projet-de-loi-de-finances-pour-2020,Déclaration,Muriel,Penicaud,2019-11-06T12:00:00Z,ECONOMIE,Ministre du travail,271990
595,"Déclaration de Mme Amélie de Montchalin, secrétaire d'État aux affaires européennes, en réponse à une question sur la situation au Liban, au Sénat le 6 novembre 2019.",https://www.vie-publique.fr/discours/271833-amelie-de-montchalin-06112019-france-liban,Déclaration,Amélie,de Montchalin,2019-11-06T12:00:00Z,INTERNATIONAL,Secrétaire d'État aux affaires européennes,271833
596,"Déclaration de Mme Agnès Buzyn, ministre des solidarités et de la santé, sur l'accès aux soins des personnes migrantes, à Paris le 6 novembre 2019.",https://www.vie-publique.fr/discours/272080-agnes-buzyn-6112019-acces-aux-soins-des-personnes-migrantes,Déclaration,Agnès,Buzyn,2019-11-06T12:00:00Z,SOCIÉTÉ,Ministre des solidarités et de la santé,272080
597,"Déclaration de Mme Amélie de Montchalin, secrétaire d'État aux affaires européennes, en réponse à une question sur les relations commerciales entre l'Union européenne et la Chine, au Sénat le 6 novembre 2019.",https://www.vie-publique.fr/discours/271832-amelie-de-montchalin-06112019-union-europeenne-chine,Déclaration,Amélie,de Montchalin,2019-11-06T12:00:00Z,INTERNATIONAL,Secrétaire d'État aux affaires européennes,271832
598,"Déclaration de Mme Agnès Buzyn, ministre des solidarités et de la santé, sur les maladies rares, l’errance de diagnostic et sur la structuration des filières de santé maladies rares, à Paris le 5 novembre 2019.",https://www.vie-publique.fr/discours/272082-agnes-buzyn-5112019-maladies-rares-errance-de-diagnostic-structuration,Déclaration,Agnès,Buzyn,2019-11-06T12:00:00Z,SOCIÉTÉ,Ministre des solidarités et de la santé,272082
599,"Interview de Mme Amélie de Montchalin, secrétaire d'État aux affaires européennes, à France 2 le 6 novembre 2019, sur la politique de l'immigration et le commerce international.",https://www.vie-publique.fr/discours/271753-amelie-de-montchalin-06112019-politique-de-limmigration,Interview,Amélie,de Montchalin,2019-11-06T12:00:00Z,SOCIÉTÉ,Secrétaire d'État aux affaires européennes Caroline Roux,271753
600,"Déclaration de Mme Annick Girardin, ministre des outre-mer, sur le projet de loi de finances pour 2020 relatif à l'Outre-mer, à l'Assemblée nationale le 6 novembre 2019.",https://www.vie-publique.fr/discours/271823-annick-girardin-06112019-outre-mer,Déclaration,Annick,Girardin,2019-11-06T12:00:00Z,INSTITUTIONS,Ministre des outre-mer,271823
601,"Déclaration de Mme Amélie de Montchalin, secrétaire d'État aux affaires européennes, sur la politique de l'immigration, à Paris le 6 novembre 2019.",https://www.vie-publique.fr/discours/271831-amelie-de-montchalin-06112019-politique-de-limmigration,Déclaration,Amélie,de Montchalin,2019-11-06T12:00:00Z,SOCIÉTÉ,Secrétaire d'État aux affaires européennes,271831
602,"Déclaration de M. Édouard Philippe, Premier ministre, sur la politique de l'immigration, à Paris le 6 novembre 2019.",https://www.vie-publique.fr/discours/271859-edouard-philippe-6112019-politique-de-limmigration,Déclaration,Edouard,Philippe,2019-11-06T12:00:00Z,SOCIÉTÉ,Premier ministre,271859
603,"Déclaration de M. Emmanuel Macron, président de la République, sur les relations franco-chinoises, à Pékin le 6 novembre 2019.",https://www.vie-publique.fr/discours/271736-emmanuel-macron-06112019-france-chine,Déclaration,Emmanuel,Macron,2019-11-06T12:00:00Z,INTERNATIONAL,Président de la République,271736
604,"Interview de Mme Nicole Belloubet, garde des sceaux, ministre de la justice, à France inter le 6 novembre 2019, sur les violences sexuelles, la politique de l'immigration, la laïcité, les musulmans, les menaces contre les élus et la carte judiciaire.",https://www.vie-publique.fr/discours/271752-nicole-belloubet-06112019-politique-gouvernementale,Interview,Nicole,Belloubet,2019-11-06T12:00:00Z,INSTITUTIONS,Ministre de la justice Léa Salame,271752
605,"Déclaration de Mme Florence Parly, ministre des armées, en hommage au brigadier-chef Ronan Pointeau tué en opération, à Valence le 6 novembre 2019.",https://www.vie-publique.fr/discours/271900-florence-parly-06112019-intervention-militaire,Déclaration,Florence,Parly,2019-11-06T12:00:00Z,INTERNATIONAL,Ministre des armées,271900
606,"Déclaration de M. Emmanuel Macron, président de la République, sur les relations économiques entre la France, la Chine et l'Union européenne, le commerce international et la question climatique, à Pékin le 6 novembre 2019.",https://www.vie-publique.fr/discours/271737-emmanuel-macron-06122019-france-chine,Déclaration,Emmanuel,Macron,2019-11-06T12:00:00Z,INTERNATIONAL,Président de la République,271737
607,"Interview de Mme Muriel Pénicaud, ministre du travail, à BFM le 5 novembre 2019, sur la fixation de ""quotas"" pour les migrations professionnelles, la réforme de l'assurance chômage, le travail de nuit et les inégalités salariales.",https://www.vie-publique.fr/discours/271975-muriel-penicaud-5112019-quotas-migrations-professionnelles,Interview,Muriel,Penicaud,2019-11-05T12:00:00Z,ECONOMIE,Ministre du travail,271975
608,"Déclaration de Mme Florence Parly, ministre des armées, sur l'opération Barkhane, à Gao le 5 novembre 2019.",https://www.vie-publique.fr/discours/271813-florence-parly-05112019-operation-barkhane,Déclaration,Florence,Parly,2019-11-05T12:00:00Z,INTERNATIONAL,Ministre des armées,271813
609,"Interview de Mme Frédérique Vidal, ministre de l'enseignement supérieur, de la recherche et de l'innovation, à France Info le 5 novembre 2019, sur la réforme des études de santé.",https://www.vie-publique.fr/discours/271988-frederique-vidal-5112019-reforme-des-etudes-de-sante,Interview,Frédérique,Vidal,2019-11-05T12:00:00Z,SOCIÉTÉ,"Ministre de l'enseignement supérieur, de la recherche et de l'innovation",271988
610,"Déclaration de M. Julien Denormandie, ministre chargé de la ville et du logement, sur la couverture numérique du territoire et la téléphonie mobile, à Paris le 5 novembre 2019.",https://www.vie-publique.fr/discours/271941-julien-denormandie-05112019-numerique,Déclaration,Julien,Denormandie,2019-11-05T12:00:00Z,SOCIÉTÉ,Ministre chargé de la ville et du logement,271941
611,"Interview de M. Gabriel Attal, secrétaire d’État auprès du ministre de l’éducation nationale et de la jeunesse, à LCI le 5 novembre 2019, sur l'instauration de ""quotas"" fixes pour les migrations professionnelles.",https://www.vie-publique.fr/discours/271986-gabriel-attal-5112019-quotas-fixes-migrations-professionnelles,Interview,Gabriel,Attal,2019-11-05T12:00:00Z,INSTITUTIONS,Secrétaire d’État auprès du ministre de l’éducation nationale et de la jeunesse,271986
612,"Déclaration de M. Christophe Castaner, ministre de l'intérieur, sur le projet de loi de finances pour 2020 relatif à la sécurité, à l'Assemblée nationale le 5 novembre 2019.",https://www.vie-publique.fr/discours/271817-christophe-castaner-05112019-securite,Déclaration,Christophe,Castaner,2019-11-05T12:00:00Z,ECONOMIE,Ministre de l'intérieur,271817
613,"Déclaration de Mme Geneviève Darrieussecq, secrétaire d'État auprès de la ministre des armées, sur la sécurité maritime dans le golfe de Guinée, à Accra le 5 novembre 2019.",https://www.vie-publique.fr/discours/271818-darrieussecq-05112019-securite-maritime,Déclaration,Geneviève,Darrieussecq,2019-11-05T12:00:00Z,INTERNATIONAL,Secrétaire d'État auprès de la ministre des armées,271818
614,"Déclaration de M. Jean-Baptiste Lemoyne, secrétaire d'État auprès du ministre de l'Europe et des affaires étrangères, sur le commerce international, à l'Assemblée nationale le 5 novembre 2019.",https://www.vie-publique.fr/discours/271820-jean-baptiste-lemoyne-05112019-commerce-international,Déclaration,Jean-Baptiste,Lemoyne,2019-11-05T12:00:00Z,INTERNATIONAL,Secrétaire d'État auprès du ministre de l'Europe et des affaires étrangères,271820
615,"Déclaration de M. Laurent Nunez, secrétaire d'État auprès du ministre de l'intérieur, sur le projet de loi de finances pour 2020 relatif à la politique d'immigration, à l'Assemblée nationale le 5 novembre 2019.",https://www.vie-publique.fr/discours/271822-laurent-nunez-05112019-politique-de-limmigration,Déclaration,Laurent,Nunez,2019-11-05T12:00:00Z,SOCIÉTÉ,Secrétaire d'État auprès du ministre de l'intérieur,271822
616,"Déclaration de M. Emmanuel Macron, président de la République, sur les relations économiques franco-chinoises, le commerce international et la question climatique, à Shangai le 5 novembre 2019.",https://www.vie-publique.fr/discours/271734-emmanuel-macron-05112019-france-chine,Déclaration,Emmanuel,Macron,2019-11-05T12:00:00Z,INTERNATIONAL,Président de la République,271734
